Date,VauDejes_temp,VauDejes_rain,VauDejes_humi,Koman_temp,Koman_rain,Koman_humi,Puke_temp,Puke_rain,Puke_humi,Dragobi_temp,Dragobi_rain,Dragobi_humi,Theth_temp,Theth_rain,Theth_humi,Kukes_temp,Kukes_rain,Kukes_humi,Okshtun_temp,Okshtun_rain,Okshtun_humi,Fierze_temp,Fierze_rain,Fierze_humi,Zogaj_temp,Zogaj_rain,Zogaj_humi,Peshkopi_temp,Peshkopi_rain,Peshkopi_humi,Inflows,InflowsTributary,InflowsTributary2
09/12/2023 20:00:00,5.7,0.0,60,3.6,0.0,81,1.1,0.0,81,2.2,0.0,68,4.2,0.0,80,5.7,0.0,62,0.4,0.0,57,2.1,0.0,83,4.5,0.0,72,1.4,0.0,90,20.378765106201172,12.489936828613281,0.22145408391952515
09/12/2023 21:00:00,5.7,0.0,60,3.8,0.0,55,1.0,0.0,81,2.3,0.0,56,4.2,0.0,75,5.7,0.0,60,0.2,0.0,50,2.0,0.0,85,4.5,0.0,68,1.5,0.0,83,19.91488265991211,12.686698913574219,0.7294115424156189
09/12/2023 22:00:00,5.9,0.0,61,4.0,0.0,47,1.1,0.0,80,2.5,0.0,48,4.1,0.0,75,5.9,0.0,60,0.0,0.0,55,2.1,0.0,82,4.6,0.0,69,1.8,0.0,78,19.245037078857422,12.298049926757812,-0.29583221673965454
09/12/2023 23:00:00,5.6,0.0,62,4.1,0.0,50,1.0,0.0,80,2.3,0.0,47,3.9,0.0,78,5.6,0.0,59,0.1,0.0,54,2.5,0.0,76,4.4,0.0,72,2.2,0.0,73,18.59884262084961,13.19512939453125,-0.6985078454017639
10/12/2023 00:00:00,6.0,0.0,67,4.2,0.0,51,1.3,0.0,78,2.2,0.0,46,3.9,0.0,80,6.0,0.0,57,0.2,0.0,55,2.8,0.0,71,4.5,0.0,80,2.6,0.0,67,18.290157318115234,14.09375,-1.0213265419006348
10/12/2023 01:00:00,6.6,0.0,70,4.3,0.0,51,1.1,0.0,77,2.1,0.0,53,3.8,0.0,80,6.6,0.0,53,0.9,0.0,51,3.1,0.0,68,4.4,0.0,86,2.9,0.0,59,18.129955291748047,15.108741760253906,-1.4852032661437988
10/12/2023 02:00:00,6.8,0.0,69,4.3,0.0,52,1.0,0.0,76,2.0,0.0,73,3.5,0.0,82,6.8,0.0,52,0.9,0.0,58,3.5,0.0,64,4.4,0.0,87,3.2,0.0,53,17.89480209350586,16.966842651367188,-1.4863953590393066
10/12/2023 03:00:00,7.1,0.0,68,4.2,0.0,61,0.7,0.0,74,2.2,0.0,83,3.1,0.0,83,7.1,0.0,52,0.8,0.0,64,3.9,0.0,58,4.4,0.0,87,3.3,0.0,56,17.877437591552734,15.840110778808594,-1.4196076393127441
10/12/2023 04:00:00,6.9,0.0,64,4.4,0.0,71,0.6,0.0,71,2.2,0.0,82,3.1,0.0,82,6.9,0.0,53,1.1,0.0,65,4.0,0.0,53,4.4,0.0,86,3.4,0.0,65,17.83718490600586,18.537086486816406,-1.0712590217590332
10/12/2023 05:00:00,7.1,0.0,62,4.5,0.0,76,0.4,0.0,71,2.2,0.0,83,3.0,0.0,81,7.1,0.0,53,1.3,0.0,64,4.0,0.0,52,4.9,0.0,86,3.5,0.0,69,17.86544418334961,18.45447540283203,-0.33140426874160767
10/12/2023 06:00:00,7.3,0.0,58,4.6,0.0,77,0.3,0.0,71,2.1,0.0,88,3.1,0.0,79,7.3,0.0,52,1.3,0.0,61,4.1,0.0,50,5.2,0.0,85,3.4,0.0,73,17.901927947998047,19.977035522460938,0.0939917042851448
10/12/2023 07:00:00,7.6,0.0,60,4.8,0.0,80,0.4,0.0,71,2.2,0.0,92,3.3,0.0,77,7.6,0.0,51,1.3,0.0,62,4.4,0.0,49,5.5,0.0,87,3.7,0.0,74,17.962993621826172,19.659225463867188,1.2548613548278809
10/12/2023 08:00:00,7.8,0.0,61,5.3,0.0,84,0.8,0.0,73,2.2,0.0,94,4.4,0.0,74,7.8,0.0,52,1.5,0.0,65,4.7,0.0,49,5.8,0.0,85,4.4,0.0,72,18.182491302490234,20.761474609375,2.0577826499938965
10/12/2023 09:00:00,7.9,0.0,63,6.3,0.0,84,2.1,0.0,73,2.2,0.1,97,7.2,0.0,71,7.9,0.0,59,2.1,0.0,71,5.8,0.0,49,6.2,0.0,87,5.7,0.0,67,18.361507415771484,22.756004333496094,2.119994640350342
10/12/2023 10:00:00,8.6,0.0,53,6.9,0.0,85,3.2,0.0,73,2.3,0.4,98,9.2,0.0,63,8.6,0.1,62,3.1,0.0,69,6.7,0.0,48,7.1,0.3,76,6.7,0.0,64,19.134441375732422,21.903839111328125,2.793900966644287
10/12/2023 11:00:00,8.6,0.4,68,6.7,0.3,89,4.3,0.0,76,2.3,1.1,98,9.7,0.2,67,8.6,0.4,64,3.5,0.1,55,7.3,0.0,49,7.3,0.9,75,6.5,0.2,64,19.999279022216797,21.140518188476562,2.264707088470459
10/12/2023 12:00:00,8.5,0.8,60,6.3,0.9,93,4.4,0.1,71,2.0,1.8,96,9.5,0.8,72,8.5,0.8,67,2.9,0.6,72,7.4,0.1,51,7.1,0.8,76,5.3,0.9,68,20.31148910522461,24.991134643554688,1.8996729850769043
10/12/2023 13:00:00,7.8,0.9,67,6.1,0.7,93,4.1,0.7,74,1.8,1.3,97,9.5,0.8,74,7.8,1.2,71,2.5,1.1,74,6.8,0.4,61,6.7,1.2,81,4.9,0.8,74,21.682170867919922,23.38298797607422,1.3990283012390137
10/12/2023 14:00:00,7.0,1.5,74,6.2,0.5,95,3.8,0.8,78,2.1,0.9,96,9.3,1.0,81,7.0,1.3,76,2.0,1.0,81,6.3,0.5,67,6.8,1.4,81,4.7,0.8,79,22.220561981201172,23.072311401367188,0.802480161190033
10/12/2023 15:00:00,6.8,1.0,72,6.0,0.2,98,2.9,0.6,83,2.6,0.3,93,9.0,1.5,84,6.8,1.1,79,1.7,0.8,84,6.0,0.3,73,7.0,1.1,83,4.4,0.4,83,23.357662200927734,25.6156005859375,0.11524338275194168
10/12/2023 16:00:00,7.0,0.4,74,5.4,0.1,100,2.6,0.5,86,2.8,0.1,90,8.8,0.7,83,7.0,0.5,78,1.7,0.6,84,5.3,0.1,76,7.0,0.4,81,3.7,0.1,88,23.730449676513672,24.327667236328125,-1.5848431587219238
10/12/2023 17:00:00,7.2,0.3,75,5.2,0.1,98,2.4,0.5,89,3.0,0.1,86,8.6,0.3,81,7.2,0.3,79,1.9,0.3,87,4.7,0.1,79,6.8,0.2,81,3.3,0.0,91,24.823986053466797,24.725875854492188,-2.387871265411377
10/12/2023 18:00:00,7.2,0.1,76,5.1,0.1,95,2.3,0.4,91,3.4,0.1,83,9.0,0.1,75,7.2,0.1,79,1.9,0.2,88,4.1,0.0,84,6.5,0.0,81,3.1,0.0,91,25.508602142333984,25.380889892578125,-2.8896946907043457
10/12/2023 19:00:00,7.6,0.0,77,5.3,0.2,93,1.9,0.1,93,4.0,0.0,80,8.7,0.1,77,7.6,0.0,75,2.1,0.0,84,3.8,0.0,82,6.4,0.0,80,3.1,0.2,90,36.464778900146484,14.771743774414062,1.6372160911560059
10/12/2023 20:00:00,7.8,0.0,72,4.9,0.1,93,1.5,0.0,93,3.6,0.0,76,7.8,0.0,81,7.8,0.0,73,2.1,0.1,82,3.7,0.0,79,6.1,0.0,82,2.9,0.2,88,35.92255783081055,16.165138244628906,1.9507784843444824
10/12/2023 21:00:00,7.8,0.0,75,4.9,0.0,90,1.6,0.0,94,3.4,0.0,74,8.3,0.0,78,7.8,0.0,72,2.1,0.0,84,3.7,0.0,81,6.2,0.0,79,2.6,0.0,88,36.01986312866211,17.236404418945312,1.7038474082946777
10/12/2023 22:00:00,7.7,0.0,73,4.7,0.0,87,1.1,0.0,94,3.1,0.0,73,8.1,0.0,79,7.7,0.0,71,2.1,0.0,83,3.8,0.0,80,5.4,0.0,82,2.4,0.0,90,36.06565475463867,16.889427185058594,1.9085230827331543
10/12/2023 23:00:00,7.9,0.0,64,4.3,0.0,86,0.6,0.0,98,3.0,0.0,72,6.9,0.0,83,7.9,0.0,69,2.1,0.0,81,3.6,0.0,81,5.0,0.0,83,2.3,0.0,91,35.754878997802734,14.956039428710938,2.875098705291748
11/12/2023 00:00:00,7.9,0.0,64,4.1,0.0,84,0.3,0.0,99,2.7,0.0,73,5.7,0.0,87,7.9,0.0,68,2.1,0.0,81,3.3,0.0,81,4.8,0.0,84,2.2,0.0,91,36.28318405151367,17.18152618408203,5.455176830291748
11/12/2023 01:00:00,7.8,0.0,64,3.9,0.0,84,-0.0,0.0,99,2.3,0.0,74,4.9,0.0,87,7.8,0.0,67,2.0,0.0,80,3.1,0.0,80,4.5,0.0,86,2.0,0.0,91,36.512569427490234,17.200836181640625,8.720267295837402
11/12/2023 02:00:00,7.9,0.0,62,3.6,0.0,84,-0.1,0.0,99,1.8,0.0,73,4.5,0.0,87,7.9,0.0,66,1.9,0.0,80,3.2,0.0,80,4.1,0.0,88,1.9,0.0,91,36.392391204833984,15.572212219238281,12.785099029541016
11/12/2023 03:00:00,7.9,0.0,62,3.4,0.0,82,-0.3,0.0,99,1.2,0.0,75,4.2,0.0,87,7.9,0.0,66,1.7,0.0,81,2.9,0.0,82,4.0,0.0,88,1.9,0.0,89,36.577144622802734,16.176841735839844,15.845718383789062
11/12/2023 04:00:00,7.7,0.0,64,3.4,0.0,80,-0.3,0.0,99,0.6,0.0,76,3.9,0.0,88,7.7,0.0,66,1.4,0.0,83,2.3,0.0,83,4.2,0.0,87,2.2,0.0,83,36.4903678894043,15.609611511230469,19.6660099029541
11/12/2023 05:00:00,7.4,0.0,66,3.7,0.0,80,-0.5,0.0,99,0.2,0.0,73,3.7,0.0,87,7.4,0.0,68,1.0,0.0,84,2.1,0.0,86,4.4,0.0,85,2.0,0.0,83,36.56827926635742,15.9375,23.451440811157227
11/12/2023 06:00:00,7.2,0.0,67,3.6,0.0,81,-0.7,0.0,99,0.7,0.0,61,3.6,0.0,86,7.2,0.0,68,0.7,0.0,81,2.0,0.0,88,4.4,0.0,86,1.8,0.0,82,36.58364486694336,17.550819396972656,25.467105865478516
11/12/2023 07:00:00,7.1,0.0,68,3.8,0.0,76,-0.7,0.0,99,1.3,0.0,52,3.6,0.0,83,7.1,0.0,68,0.6,0.0,79,1.8,0.0,95,4.2,0.0,85,1.6,0.0,82,36.88460922241211,16.591529846191406,27.97690773010254
11/12/2023 08:00:00,7.4,0.0,68,4.5,0.0,72,-0.0,0.0,95,2.1,0.0,48,4.0,0.0,83,7.4,0.0,67,0.7,0.0,78,1.5,0.0,97,4.5,0.0,85,2.2,0.0,76,36.89142990112305,17.427833557128906,30.824146270751953
11/12/2023 09:00:00,8.6,0.0,69,5.5,0.0,72,1.8,0.0,90,4.1,0.0,50,6.3,0.0,84,8.6,0.0,64,2.3,0.0,81,3.2,0.0,90,6.4,0.0,80,3.4,0.0,75,37.23554611206055,19.454544067382812,31.952045440673828
11/12/2023 10:00:00,10.0,0.0,61,7.3,0.0,77,3.5,0.0,89,5.5,0.0,53,9.7,0.0,87,10.0,0.0,61,4.3,0.0,71,5.5,0.0,82,8.3,0.0,75,5.5,0.0,74,37.67238998413086,18.130592346191406,32.023494720458984
11/12/2023 11:00:00,11.4,0.0,61,8.2,0.0,66,5.2,0.0,77,6.4,0.0,46,11.3,0.0,70,11.4,0.0,59,5.9,0.0,61,7.1,0.0,72,9.5,0.0,69,6.6,0.0,70,38.15816879272461,19.24706268310547,34.02848815917969
11/12/2023 12:00:00,12.3,0.0,64,9.0,0.0,72,6.4,0.0,75,6.7,0.0,48,12.2,0.0,73,12.3,0.0,53,6.9,0.0,58,8.5,0.0,70,10.4,0.0,62,7.7,0.0,73,38.25497055053711,19.57598876953125,32.763267517089844
11/12/2023 13:00:00,12.2,0.0,69,9.6,0.0,68,7.2,0.0,73,6.9,0.0,46,12.6,0.0,72,12.2,0.0,60,7.6,0.0,65,9.5,0.0,63,11.1,0.0,61,8.6,0.0,74,38.823787689208984,22.04387664794922,32.5081672668457
11/12/2023 14:00:00,11.6,0.0,66,10.0,0.0,61,7.7,0.0,71,6.7,0.0,48,12.5,0.0,72,11.6,0.0,62,7.7,0.0,64,10.0,0.0,61,11.1,0.0,57,9.5,0.0,65,38.98812484741211,21.692337036132812,32.46068572998047
11/12/2023 15:00:00,11.2,0.0,70,9.8,0.0,67,7.7,0.0,70,5.9,0.0,56,12.1,0.0,76,11.2,0.0,64,6.9,0.0,63,9.9,0.0,63,10.6,0.0,59,9.2,0.0,64,39.4904899597168,22.163742065429688,31.19460105895996
11/12/2023 16:00:00,10.1,0.0,76,9.3,0.0,63,6.7,0.0,73,5.3,0.0,47,11.2,0.0,77,10.1,0.0,68,5.7,0.0,67,9.5,0.0,57,9.6,0.0,67,8.3,0.0,61,39.571041107177734,21.488983154296875,31.839975357055664
11/12/2023 17:00:00,9.4,0.0,78,8.9,0.0,58,5.6,0.0,73,5.0,0.0,49,10.1,0.0,78,9.4,0.0,71,4.7,0.0,72,8.9,0.0,56,8.4,0.0,70,7.9,0.0,56,40.203365325927734,23.456321716308594,30.728635787963867
11/12/2023 18:00:00,9.4,0.0,78,8.8,0.0,53,4.5,0.0,74,5.1,0.0,50,8.9,0.0,85,9.4,0.0,68,4.6,0.0,74,8.3,0.0,53,7.5,0.0,73,7.9,0.0,52,40.656612396240234,25.034561157226562,33.5433464050293
11/12/2023 19:00:00,9.4,0.0,77,8.7,0.0,51,4.2,0.0,78,5.3,0.0,51,7.9,0.0,89,9.4,0.0,67,4.5,0.0,70,8.4,0.0,53,6.9,0.0,80,7.8,0.0,51,45.72292709350586,27.838645935058594,35.566673278808594
11/12/2023 20:00:00,9.6,0.0,77,8.5,0.0,51,4.5,0.0,79,5.7,0.0,48,7.8,0.0,87,9.6,0.0,65,4.4,0.0,71,8.6,0.0,52,6.8,0.0,83,7.6,0.0,53,45.46487045288086,27.688644409179688,34.42478942871094
11/12/2023 21:00:00,9.7,0.0,78,8.3,0.0,51,4.3,0.0,79,5.5,0.0,49,7.5,0.0,84,9.7,0.0,63,4.4,0.0,71,8.8,0.0,50,6.9,0.0,83,7.4,0.0,54,45.51646041870117,25.942428588867188,33.7013053894043
11/12/2023 22:00:00,9.7,0.1,77,8.5,0.0,53,4.4,0.0,79,5.2,0.1,51,7.8,0.0,80,9.7,0.2,66,4.3,0.2,73,8.8,0.0,50,7.0,0.1,83,7.8,0.0,51,45.510921478271484,26.082107543945312,32.9822998046875
11/12/2023 23:00:00,9.6,0.0,79,8.5,0.0,58,5.0,0.0,77,4.8,0.0,56,8.0,0.0,81,9.6,0.0,65,4.1,0.1,75,8.8,0.0,52,7.1,0.0,81,7.7,0.0,54,45.178768157958984,26.015121459960938,31.930946350097656
12/12/2023 00:00:00,9.7,0.1,79,8.6,0.0,59,5.1,0.0,80,4.9,0.3,59,8.1,0.0,82,9.7,0.0,64,3.9,0.0,78,8.7,0.0,56,7.1,0.1,85,7.8,0.0,56,45.41561508178711,26.809432983398438,31.16080665588379
12/12/2023 01:00:00,9.8,0.0,79,7.9,0.5,74,4.9,0.0,78,4.8,0.3,67,8.6,0.0,80,9.8,0.0,63,3.7,0.1,78,8.5,0.1,61,7.2,0.0,85,7.3,0.3,65,45.5213737487793,25.857498168945312,29.658123016357422
12/12/2023 02:00:00,9.9,0.0,81,7.8,0.1,77,4.8,0.0,76,4.5,0.0,66,8.7,0.0,79,9.9,0.0,62,3.8,0.0,78,8.0,0.1,69,7.5,0.0,78,6.7,0.0,69,45.520870208740234,27.52838897705078,28.97380828857422
12/12/2023 03:00:00,9.7,0.0,81,7.7,0.1,74,4.7,0.0,75,4.7,0.1,66,9.2,0.0,77,9.7,0.0,64,3.9,0.0,74,7.5,0.0,72,7.6,0.1,78,6.7,0.1,68,45.56826400756836,26.33654022216797,27.48103904724121
12/12/2023 04:00:00,9.7,0.0,78,7.5,0.2,74,4.4,0.0,76,5.0,0.2,69,9.4,0.1,79,9.7,0.0,65,3.8,0.0,74,7.2,0.1,72,7.9,0.1,77,6.6,0.1,70,45.45396041870117,28.033897399902344,26.689781188964844
12/12/2023 05:00:00,9.0,0.3,82,7.6,0.2,78,4.4,0.0,78,4.9,0.5,77,9.8,0.0,78,9.0,0.8,76,3.6,0.5,79,7.2,0.0,71,8.0,0.2,77,6.5,0.1,71,45.63666915893555,27.300872802734375,25.58696174621582
12/12/2023 06:00:00,8.9,0.4,84,7.6,0.0,78,4.5,0.1,79,5.2,0.1,81,9.9,0.1,78,8.9,0.3,82,3.5,0.3,80,7.4,0.2,71,7.9,0.1,78,6.5,0.0,71,45.70197677612305,29.12438201904297,25.032682418823242
12/12/2023 07:00:00,9.1,0.0,85,7.9,0.0,78,4.6,0.2,77,5.5,0.0,85,10.2,0.0,76,9.1,0.0,83,3.7,0.0,80,7.6,0.0,71,8.0,0.0,78,6.7,0.0,72,45.91669845581055,29.160858154296875,25.203142166137695
12/12/2023 08:00:00,9.6,0.0,85,8.3,0.0,79,4.9,0.0,75,5.7,0.0,87,10.3,0.0,78,9.6,0.0,84,4.1,0.1,81,8.2,0.0,68,8.3,0.0,76,7.3,0.0,73,46.04250717163086,30.32209014892578,24.40571403503418
12/12/2023 09:00:00,10.2,0.0,86,9.3,0.0,79,5.9,0.0,75,6.3,0.0,88,10.9,0.0,77,10.2,0.0,85,4.7,0.0,78,9.3,0.0,69,8.8,0.0,73,8.7,0.0,74,46.42173385620117,31.49616241455078,25.074569702148438
12/12/2023 10:00:00,10.5,0.0,88,10.6,0.0,80,7.2,0.0,68,6.9,0.0,87,11.7,0.0,76,10.5,0.0,86,5.2,0.0,79,10.3,0.0,72,9.2,0.0,71,10.1,0.0,74,47.0704460144043,29.90875244140625,24.807146072387695
12/12/2023 11:00:00,11.2,0.0,89,11.7,0.0,79,8.0,0.0,67,7.5,0.0,87,12.4,0.0,75,11.2,0.0,81,5.7,0.0,83,11.7,0.0,70,9.3,0.0,71,11.0,0.0,73,47.36954879760742,29.428131103515625,24.58340072631836
12/12/2023 12:00:00,11.6,0.0,89,12.5,0.0,82,8.8,0.0,67,8.1,0.0,87,13.0,0.0,73,11.6,0.0,81,6.3,0.0,80,12.1,0.0,70,9.5,0.0,71,11.4,0.0,75,47.4109001159668,32.401649475097656,24.29229736328125
12/12/2023 13:00:00,11.8,0.0,90,12.9,0.0,84,9.1,0.0,67,8.3,0.0,87,13.6,0.0,69,11.8,0.0,83,6.8,0.0,85,12.8,0.0,71,10.0,0.0,69,11.5,0.0,78,47.91569137573242,31.128074645996094,24.683212280273438
12/12/2023 14:00:00,11.9,0.0,89,12.7,0.0,89,9.3,0.0,69,8.4,0.0,88,13.4,0.0,71,11.9,0.0,85,6.9,0.0,87,13.0,0.0,72,10.1,0.0,69,11.5,0.0,77,48.0444450378418,28.042434692382812,24.826086044311523
12/12/2023 15:00:00,11.9,0.0,89,12.4,0.0,93,9.0,0.0,74,8.3,0.0,89,13.1,0.0,74,11.9,0.0,86,7.2,0.0,93,12.8,0.0,73,10.1,0.0,72,11.0,0.0,80,48.32186508178711,30.74938201904297,24.845760345458984
12/12/2023 16:00:00,12.1,0.0,88,11.5,0.0,98,8.2,0.0,77,7.7,0.0,93,12.7,0.0,76,12.1,0.0,85,7.3,0.0,94,12.0,0.0,77,10.0,0.0,72,10.4,0.0,84,48.2738151550293,27.077423095703125,24.662755966186523
12/12/2023 17:00:00,12.3,0.0,89,11.2,0.0,94,7.5,0.0,80,7.8,0.0,92,11.8,0.0,80,12.3,0.0,84,7.3,0.0,94,11.4,0.0,78,9.9,0.0,72,10.2,0.0,86,48.575679779052734,26.689498901367188,23.833200454711914
12/12/2023 18:00:00,12.3,0.0,90,11.1,0.0,94,7.1,0.0,82,7.5,0.0,94,11.4,0.0,81,12.3,0.0,84,7.3,0.1,93,10.9,0.0,80,9.8,0.0,74,10.3,0.0,84,49.15987777709961,27.001602172851562,23.325958251953125
12/12/2023 19:00:00,12.2,0.1,91,11.2,0.0,92,7.1,0.0,81,7.6,0.1,94,11.2,0.0,82,12.2,0.2,86,7.3,0.1,94,10.8,0.0,80,9.7,0.0,80,10.5,0.0,84,53.68622970581055,22.586807250976562,26.46186637878418
12/12/2023 20:00:00,12.3,0.2,92,11.2,0.2,93,7.2,0.0,82,7.7,1.2,95,11.2,0.0,83,12.3,0.6,87,7.4,0.6,95,10.8,0.0,79,9.6,0.1,82,10.6,0.2,85,53.02188491821289,22.35321044921875,25.735824584960938
12/12/2023 21:00:00,12.5,0.2,93,11.3,0.2,95,7.5,0.0,82,8.0,1.2,95,11.4,0.0,82,12.5,0.6,88,7.6,0.6,96,11.0,0.0,77,9.6,0.1,84,10.6,0.2,86,53.10611343383789,22.657386779785156,23.641963958740234
12/12/2023 22:00:00,12.6,0.2,93,11.5,0.2,96,7.7,0.0,83,8.2,1.2,96,11.6,0.0,82,12.6,0.6,89,7.8,0.6,97,11.3,0.0,75,9.6,0.1,86,10.8,0.2,87,52.99966812133789,23.806915283203125,22.893274307250977
12/12/2023 23:00:00,12.8,0.2,93,11.7,0.7,95,7.7,0.3,84,8.3,2.0,96,11.8,0.0,81,12.8,0.8,89,8.2,1.0,96,11.5,0.0,74,9.6,0.2,88,11.1,1.1,86,52.65898513793945,23.2896728515625,22.194982528686523
13/12/2023 00:00:00,13.0,0.2,92,12.0,0.7,93,7.6,0.3,86,8.4,2.0,97,12.1,0.0,81,13.0,0.8,89,8.7,1.0,95,11.8,0.0,74,9.5,0.2,89,11.5,1.1,85,53.04072952270508,23.942230224609375,20.935060501098633
13/12/2023 01:00:00,13.2,0.2,91,12.3,0.7,92,7.6,0.3,87,8.5,2.0,97,12.2,0.0,80,13.2,0.8,88,9.0,1.0,93,12.0,0.0,74,9.5,0.2,90,11.8,1.1,84,53.38218307495117,25.418792724609375,20.682235717773438
13/12/2023 02:00:00,13.4,0.0,90,12.5,0.7,93,7.7,0.0,88,8.6,1.5,98,12.3,0.0,79,13.4,0.1,87,9.2,0.1,91,12.2,0.1,74,9.6,0.0,90,11.9,1.0,84,53.36739730834961,23.546920776367188,20.119260787963867
13/12/2023 03:00:00,13.5,0.0,88,12.6,0.7,95,7.8,0.0,88,8.7,1.5,100,12.4,0.0,78,13.5,0.1,85,9.4,0.1,89,12.3,0.1,75,9.9,0.0,88,11.9,1.0,84,53.59990310668945,25.38593292236328,20.349258422851562
13/12/2023 04:00:00,13.7,0.0,87,12.7,0.7,96,8.1,0.0,87,8.9,1.5,100,12.4,0.0,78,13.7,0.1,84,9.5,0.1,88,12.4,0.1,75,10.2,0.0,88,11.9,1.0,84,53.66530227661133,24.10655975341797,19.962617874145508
13/12/2023 05:00:00,13.9,0.2,87,12.8,1.5,96,8.3,0.0,86,9.2,2.8,98,12.2,0.0,78,13.9,0.3,85,9.6,0.1,90,12.5,0.1,75,10.4,0.2,89,12.0,1.4,84,53.83981704711914,26.462997436523438,19.833271026611328
13/12/2023 06:00:00,14.1,0.2,86,12.9,1.5,96,8.6,0.0,84,9.5,2.8,94,11.9,0.0,79,14.1,0.3,87,9.7,0.1,93,12.6,0.1,74,10.5,0.2,92,12.1,1.4,85,53.772212982177734,27.31792449951172,20.537633895874023
13/12/2023 07:00:00,14.3,0.2,86,13.0,1.5,95,9.1,0.0,81,9.8,2.8,92,12.1,0.0,79,14.3,0.3,88,9.9,0.1,95,12.8,0.1,73,10.9,0.2,93,12.3,1.4,85,54.089908599853516,28.15692901611328,20.617233276367188
13/12/2023 08:00:00,14.5,0.2,85,13.3,1.6,94,10.0,0.0,78,9.9,2.4,92,13.0,0.0,77,14.5,0.1,87,10.0,0.0,95,13.2,0.0,71,11.4,0.2,93,12.5,1.6,85,53.84524154663086,28.74266815185547,20.661584854125977
13/12/2023 09:00:00,14.8,0.2,83,13.6,1.6,94,11.2,0.0,74,9.9,2.4,94,14.4,0.0,73,14.8,0.1,86,10.2,0.0,93,13.8,0.0,70,12.1,0.2,93,12.8,1.6,84,54.02182388305664,31.24742889404297,20.8414306640625
13/12/2023 10:00:00,15.0,0.2,82,13.9,1.6,93,12.1,0.0,71,10.0,2.4,94,15.5,0.0,71,15.0,0.1,85,10.4,0.0,92,14.4,0.0,68,12.9,0.2,92,13.0,1.6,83,54.49277877807617,32.107017517089844,21.565500259399414
13/12/2023 11:00:00,15.1,0.2,82,14.2,1.2,92,12.8,0.1,69,10.2,1.0,93,16.3,0.0,71,15.1,0.1,85,10.6,0.1,91,14.9,0.0,67,13.9,0.2,91,13.3,0.6,82,54.6015739440918,32.725502014160156,21.982463836669922
13/12/2023 12:00:00,15.3,0.2,83,14.4,1.2,91,13.2,0.1,69,10.4,1.0,90,16.9,0.0,71,15.3,0.1,86,10.7,0.1,91,15.3,0.0,66,14.9,0.2,91,13.6,0.6,80,54.627811431884766,34.419593811035156,21.359813690185547
13/12/2023 13:00:00,15.4,0.2,84,14.7,1.2,89,13.5,0.1,68,10.6,1.0,88,17.2,0.0,73,15.4,0.1,87,10.9,0.1,91,15.6,0.0,65,15.7,0.2,90,13.8,0.6,79,55.09718704223633,34.143150329589844,21.29091453552246
13/12/2023 14:00:00,15.5,0.4,85,14.9,0.4,86,13.4,0.0,68,10.8,0.8,86,17.1,0.0,76,15.5,0.4,88,10.9,0.2,92,15.6,0.0,65,16.1,0.4,89,14.0,0.1,77,55.10446548461914,35.81867599487305,21.42557144165039
13/12/2023 15:00:00,15.5,0.4,85,15.1,0.4,84,13.1,0.0,68,10.9,0.8,84,16.6,0.0,80,15.5,0.4,89,10.9,0.2,94,15.4,0.0,65,16.2,0.4,88,14.1,0.1,75,55.57924270629883,36.63618469238281,22.070865631103516
13/12/2023 16:00:00,15.6,0.4,85,15.2,0.4,81,12.8,0.0,68,10.9,0.8,83,16.0,0.0,83,15.6,0.4,89,10.9,0.2,94,15.2,0.0,65,16.3,0.4,87,14.2,0.1,74,55.482852935791016,37.1825065612793,21.464399337768555
13/12/2023 17:00:00,15.6,0.1,84,15.3,0.0,79,12.6,0.0,68,11.0,0.5,83,15.3,0.0,85,15.6,0.2,88,10.9,0.1,93,15.0,0.0,65,16.3,0.1,86,14.2,0.0,74,55.93790054321289,39.29131317138672,21.831933975219727
13/12/2023 18:00:00,15.6,0.1,83,15.3,0.0,78,12.3,0.0,68,10.9,0.5,83,14.5,0.0,87,15.6,0.2,87,11.0,0.1,90,14.9,0.0,65,16.2,0.1,86,14.2,0.0,74,56.1525764465332,41.50379943847656,22.115453720092773
13/12/2023 19:00:00,15.6,0.1,81,15.3,0.0,77,12.1,0.0,68,10.9,0.5,84,14.0,0.0,87,15.6,0.2,85,11.0,0.1,87,14.8,0.0,64,16.1,0.1,85,14.2,0.0,74,58.972591400146484,30.10485076904297,26.960641860961914
13/12/2023 20:00:00,15.7,0.0,76,15.5,0.0,75,11.9,0.0,67,10.9,0.2,85,14.0,0.0,83,15.7,0.1,82,11.2,0.0,84,14.8,0.0,63,15.8,0.0,83,14.3,0.0,73,58.249752044677734,29.82372283935547,23.25480842590332
13/12/2023 21:00:00,15.8,0.0,71,15.7,0.0,72,11.8,0.0,66,10.8,0.2,85,14.4,0.0,77,15.8,0.1,79,11.3,0.0,80,14.9,0.0,61,15.5,0.0,80,14.4,0.0,71,58.23891830444336,29.163902282714844,23.03232765197754
13/12/2023 22:00:00,16.0,0.0,66,15.8,0.0,70,11.7,0.0,65,10.8,0.2,86,14.6,0.0,73,16.0,0.1,77,11.5,0.0,77,15.0,0.0,59,15.3,0.0,78,14.5,0.0,69,57.540279388427734,30.403518676757812,22.591753005981445
